@id,@name,@type,FIPScounty,bathrooms,bedrooms,city,finishedSqFt,lastSoldDate,lastSoldPrice,latitude,links,longitude,lotSizeSqFt,state,street,taxAssessment,taxAssessmentYear,totalRooms,useCode,yearBuilt,zestimate,zindexValue,zipcode,zpid
54047,Raleigh,city,37183,2.5,4,Raleigh,2125,11/21/2017,321000,35.942132,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.715777,13068,NC,5905 Dunbarton Way,267925,2018,6,SingleFamily,1991,340000,"221,100",27613,6515521
54047,Raleigh,city,37183,2,3,Raleigh,1220,10/1/2019,173500,35.846051,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.491474,6969,NC,4409 Canadian Ct,131257,2018,5,SingleFamily,1995,185100,"221,100",27616,6550700
343874,Central,neighborhood,37183,2,4,Raleigh,2232,,,35.763764,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Central/r_343874/', 'forSaleByOwner': 'http://www.zillow.com/central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/central-raleigh-nc/'}",-78.63442,7405,NC,1316 S Bloodworth St,124280,2018,9,SingleFamily,1959,272769,"239,000",27601,6398476
343868,Northwest Raleigh,neighborhood,37183,2,3,Raleigh,1850,2/27/1997,163000,35.823611,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.692626,13068,NC,3041 Sylvania Dr,267429,2018,9,SingleFamily,1977,362121,"276,500",27607,6444872
343868,Northwest Raleigh,neighborhood,37183,4,5,Raleigh,4813,10/5/2000,275000,35.850312,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.705904,27442,NC,4910 Connell Dr,336218,2018,9,SingleFamily,1978,544159,"276,500",27612,6453994
343869,Northeast Raleigh,neighborhood,37183,3,5,Raleigh,2986,6/16/2010,211000,35.847115,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.540488,6534,NC,5329 Glass Ridge Rd,254226,2018,10,SingleFamily,2006,291920,"171,900",27616,70487710
54047,Raleigh,city,37183,3,3,Raleigh,2060,,,35.860612,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.532647,4356,NC,6425 Expertise Ave,,,,SingleFamily,,341047,"221,100",27616,248749472
343862,Five Points,neighborhood,37183,2,3,Raleigh,979,5/26/2005,178000,35.810087,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.632295,9583,NC,515 Mills St,238649,2018,8,SingleFamily,1951,359923,"411,300",27608,6429327
343868,Northwest Raleigh,neighborhood,37183,3,3,Raleigh,1680,3/13/2014,187000,35.87124,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.705695,17859,NC,6508 Dew Drop Ct,202777,2018,6,SingleFamily,1985,285002,"276,500",27613,6446738
343869,Northeast Raleigh,neighborhood,,,,Raleigh,,,,35.833159,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.568743,,NC,4105 Brick Ct,,,,SingleFamily,,,"171,900",27616,2082418417
54047,Raleigh,city,37183,,,Raleigh,5180,5/18/1998,760000,35.922935,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.610423,80150,NC,9916 Cape Scott Ct,1078865,2018,9,SingleFamily,1988,,"221,100",27614,50100082
343869,Northeast Raleigh,neighborhood,37183,2,3,Raleigh,1315,11/24/2009,132500,35.827551,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.602077,10018,NC,3332 Ashby Pl,122672,2018,5,SingleFamily,1961,210001,"171,900",27604,6402581
343868,Northwest Raleigh,neighborhood,37063,3,4,Durham,2738,7/22/2005,211000,35.930975,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.753565,7840,NC,5628 Slaytenbush Ln,231455,2018,9,SingleFamily,2004,292446,"276,500",27703,80200839
270318,North Raleigh,neighborhood,37183,3,3,Raleigh,2475,11/30/2006,340000,35.893504,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.676841,8319,NC,8504 Caldbeck Dr,368458,2018,7,SingleFamily,1995,448688,"270,100",27615,6524398
343868,Northwest Raleigh,neighborhood,37183,2,3,Raleigh,1894,2/19/2016,87000,35.905404,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.73706,12196,NC,5600 Rush Springs Ct,267208,2018,,SingleFamily,1999,375000,"276,500",27617,50115316
54047,Raleigh,city,37183,4,3,Raleigh,3230,10/3/2006,94500,35.959508,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.693372,42688,NC,6209 Blair Cee Ln,270204,2018,,SingleFamily,2001,381271,"221,100",27613,71207812
343868,Northwest Raleigh,neighborhood,37183,3,3,Raleigh,1363,7/29/2004,137000,35.921597,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.742336,4356,NC,4800 Morning Edge Dr,177949,2018,,SingleFamily,2001,234994,"276,500",27613,50109675
343874,Central,neighborhood,37183,3,3,Raleigh,1370,6/1/2017,339000,35.763613,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Central/r_343874/', 'forSaleByOwner': 'http://www.zillow.com/central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/central-raleigh-nc/'}",-78.633365,5227,NC,1312 S East St,319008,2018,,SingleFamily,2017,394999,"239,000",27601,215490993
343868,Northwest Raleigh,neighborhood,37183,3,3,Raleigh,2069,3/20/2008,250000,35.923698,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.741974,8276,NC,5229 Covington Bend Dr,260641,2018,,SingleFamily,1997,329900,"276,500",27613,6536167
343868,Northwest Raleigh,neighborhood,37183,3,4,Raleigh,1910,6/28/2016,257000,35.879722,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.685814,12632,NC,7409 Deer Track Dr,227934,2018,7,SingleFamily,1980,318001,"276,500",27613,6458308
270318,North Raleigh,neighborhood,37183,3,4,Raleigh,3106,7/31/2008,347000,35.957284,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.5495,11325,NC,3105 Pyxis Ct,370991,2018,,SingleFamily,2003,387511,"270,100",27614,65338180
54047,Raleigh,city,37183,5,4,Raleigh,4367,3/12/2019,669000,35.924892,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.69085,40510,NC,5225 Oxalis Dr,567092,2018,13,SingleFamily,1998,680128,"221,100",27613,50105424
343867,East Raleigh,neighborhood,37183,3,3,Raleigh,1636,12/29/2008,75000,35.782124,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/East-Raleigh/r_343867/', 'forSaleByOwner': 'http://www.zillow.com/east-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/east-raleigh-raleigh-nc/'}",-78.597802,6969,NC,113 Tall Rock Ct,127360,2018,5,SingleFamily,1987,295377,"146,700",27610,6500934
270318,North Raleigh,neighborhood,,4,4,Raleigh,3500,,,35.858021,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.669637,,NC,5700 Norcrest St,,,,SingleFamily,2019,,"270,100",27612,2084060875
343876,South Raleigh,neighborhood,37183,3,5,Raleigh,3003,12/30/2003,166500,35.726464,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/South-Raleigh/r_343876/', 'forSaleByOwner': 'http://www.zillow.com/south-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/south-raleigh-raleigh-nc/'}",-78.555769,10890,NC,5905 Brambleton Ave,195049,2018,,SingleFamily,2003,282885,"147,400",27610,65337478
343868,Northwest Raleigh,neighborhood,37183,4.5,5,Raleigh,3700,4/25/2019,660000,35.865108,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.687097,11761,NC,3016 Adonis Cir,148000,2018,,SingleFamily,,671959,"276,500",27612,133704324
54047,Raleigh,city,37183,4,4,Raleigh,3670,11/18/2015,456000,35.701495,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.78284,82764,NC,5513 Den Heider Way,438675,2018,10,SingleFamily,1993,541725,"221,100",27606,6519670
343870,Falls of Neuse,neighborhood,37183,2,3,Raleigh,1057,8/2/2018,228000,35.851293,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Falls-of-Neuse/r_343870/', 'forSaleByOwner': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/'}",-78.629136,10890,NC,516 E Millbrook Rd,169241,2018,10,SingleFamily,1965,239616,"295,500",27609,6375533
343869,Northeast Raleigh,neighborhood,37183,2.5,3,Raleigh,1571,9/30/2019,210000,35.798168,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.550208,4791,NC,5008 Reservoir Rd,158541,2018,,SingleFamily,2004,223977,"171,900",27610,65342635
54047,Raleigh,city,37183,2,3,Raleigh,1560,9/4/2009,236000,35.900869,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.688672,31363,NC,8809 Mansfield Dr,248355,2018,7,SingleFamily,1978,305103,"221,100",27613,6455328
343871,Glenwood,neighborhood,,5,4,Raleigh,2840,,,35.804475,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Glenwood/r_343871/', 'forSaleByOwner': 'http://www.zillow.com/glenwood-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/glenwood-raleigh-nc/'}",-78.675279,7840,NC,3008 Leonard St,,,,SingleFamily,,714502,"607,300",27607,2082427579
54047,Raleigh,city,,5,5,Raleigh,3432,,,35.736713,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.742716,18295,NC,301 Queens Plate Ct,,,,SingleFamily,2019,606672,"221,100",27606,2086783663
343866,Hillsborough,neighborhood,37183,3,4,Raleigh,3131,6/30/1999,375000,35.784615,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Hillsborough/r_343866/', 'forSaleByOwner': 'http://www.zillow.com/hillsborough-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/hillsborough-raleigh-nc/'}",-78.656757,8712,NC,118 Hillcrest Rd,703869,2018,10,SingleFamily,1925,913661,"276,900",27605,6437168
270318,North Raleigh,neighborhood,37183,5,4,Raleigh,4680,12/13/2016,900000,35.888968,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.611922,23522,NC,7916 Hardwick Dr,819599,2018,12,SingleFamily,2001,1177215,"270,100",27615,6446636
270318,North Raleigh,neighborhood,37183,3,4,Raleigh,4509,6/13/2017,370000,35.889718,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.643236,16117,NC,8309 Old Deer Trl,374653,2018,10,SingleFamily,1987,477927,"270,100",27615,6479957
343867,East Raleigh,neighborhood,37183,2,,Raleigh,1216,6/10/1992,55000,35.797654,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/East-Raleigh/r_343867/', 'forSaleByOwner': 'http://www.zillow.com/east-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/east-raleigh-raleigh-nc/'}",-78.617463,7840,NC,1804 Bennett St,180369,2018,6,SingleFamily,1949,,"146,700",27604,6426049
54047,Raleigh,city,37183,3,3,Raleigh,2905,8/30/1995,44500,35.69754,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.734732,60112,NC,7616 Cypress Wood Ct,334797,2018,14,SingleFamily,1995,402513,"221,100",27606,6502987
270318,North Raleigh,neighborhood,37183,2.5,4,Raleigh,1703,9/20/2019,277500,35.884956,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.654538,13503,NC,7809 Foxwood Dr,165836,2018,6,SingleFamily,1984,255000,"270,100",27615,6476134
270318,North Raleigh,neighborhood,37183,2.5,4,Raleigh,2006,9/20/2019,274000,35.889772,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.594816,8276,NC,7932 Milltrace Run,214083,2018,7,SingleFamily,2002,278682,"270,100",27615,50105875
343873,Southwest Raleigh,neighborhood,,3,3,Raleigh,1411,,,35.743903,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southwest-Raleigh/r_343873/', 'forSaleByOwner': 'http://www.zillow.com/southwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southwest-raleigh-raleigh-nc/'}",-78.632388,4356,NC,431 Como Dr,,,6,SingleFamily,2019,335014,"164,100",27610,2087063821
343871,Glenwood,neighborhood,37183,4,4,Raleigh,3261,12/15/1999,155000,35.832212,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Glenwood/r_343871/', 'forSaleByOwner': 'http://www.zillow.com/glenwood-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/glenwood-raleigh-nc/'}",-78.66927,42253,NC,3708 Dade St,530738,2018,9,SingleFamily,1959,544038,"607,300",27612,6408330
54047,Raleigh,city,37183,3,3,Raleigh,2122,5/19/2000,160000,35.627688,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.658168,20037,NC,1425 Harvey Johnson Rd,191247,2018,5,SingleFamily,1999,255000,"221,100",27603,50118271
54047,Raleigh,city,37183,3,4,Raleigh,2776,4/24/2014,273000,35.836297,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.554157,7840,NC,4212 Saubranch Hill St,283471,2018,,SingleFamily,2014,368769,"221,100",27616,122275243
54047,Raleigh,city,37183,4,4,Raleigh,3021,6/4/2019,90000,35.860402,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.539759,6534,NC,5320 Crescent Square St,80000,2018,,SingleFamily,,494405,"221,100",27616,133701694
343872,North Central,neighborhood,37183,2,3,Raleigh,1120,6/4/1998,38500,35.782869,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Central/r_343872/', 'forSaleByOwner': 'http://www.zillow.com/north-central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-central-raleigh-nc/'}",-78.615512,3920,NC,306 N Carver St,25000,2018,,SingleFamily,2018,237182,"231,700",27610,6421080
343869,Northeast Raleigh,neighborhood,37183,2,3,Raleigh,1368,3/29/2005,140000,35.808088,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.562249,5227,NC,4413 Bartholomew Cir,145269,2018,6,SingleFamily,1996,205001,"171,900",27604,6515697
54047,Raleigh,city,,3,4,Raleigh,2718,,,35.662198,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.696841,5662,NC,165 Amber Acorn Ave,,,,SingleFamily,2019,357929,"221,100",27603,2082443742
54047,Raleigh,city,37183,7,4,Raleigh,8595,1/10/2017,1074500,35.916704,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.624764,49571,NC,1517 Grand Willow Way,391000,2018,,SingleFamily,2019,2122800,"221,100",27614,215486579
270318,North Raleigh,neighborhood,37183,2,4,Raleigh,1644,6/25/2007,150000,35.887547,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.652753,14374,NC,7924 Foxwood Dr,155410,2018,9,SingleFamily,1984,250001,"270,100",27615,6477495
54047,Raleigh,city,37183,2,2,Raleigh,1455,9/15/2017,170000,35.92888,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.620742,48612,NC,10912 Honeycutt Rd,168561,2018,,SingleFamily,1951,203002,"221,100",27614,69570319
184194,Six Forks,neighborhood,37183,2,3,Raleigh,2131,9/20/2019,285000,35.854239,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Six-Forks/r_184194/', 'forSaleByOwner': 'http://www.zillow.com/six-forks-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/six-forks-raleigh-nc/'}",-78.656378,19602,NC,1309 Kintyre Cir,273897,2018,7,SingleFamily,1974,591489,"391,700",27612,6425460
343868,Northwest Raleigh,neighborhood,37063,3,4,Raleigh,1502,4/30/2014,170000,35.933549,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.747908,4356,NC,5629 Roan Mountain Pl,174642,2018,6,SingleFamily,2002,253583,"276,500",27613,61727841
54047,Raleigh,city,,7,5,Raleigh,4763,,,35.97936,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.662378,53143,NC,7200 Summer Tanager Trl,,,,SingleFamily,,1303648,"221,100",27614,2082464789
270318,North Raleigh,neighborhood,37183,2,3,Raleigh,1790,10/31/1986,8528500,35.871639,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.600494,30492,NC,6621 Johnsdale Rd,199221,2018,7,SingleFamily,1970,285001,"270,100",27615,6395949
343876,South Raleigh,neighborhood,37183,1,3,Raleigh,975,5/3/2019,130500,35.750006,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/South-Raleigh/r_343876/', 'forSaleByOwner': 'http://www.zillow.com/south-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/south-raleigh-raleigh-nc/'}",-78.620544,15246,NC,2208 Gilliam Ln,78408,2018,5,SingleFamily,1960,206555,"147,400",27610,6421752
270318,North Raleigh,neighborhood,37183,3,4,Raleigh,3188,5/21/2003,385000,35.907429,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.646559,29621,NC,200 Crawley Pl,440253,2018,11,SingleFamily,1990,506504,"270,100",27615,6518748
343868,Northwest Raleigh,neighborhood,37183,3,3,Raleigh,2350,11/14/2003,195000,35.812181,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.694224,18730,NC,2200 Myron Dr,305125,2018,8,SingleFamily,1965,402642,"276,500",27607,6421870
54047,Raleigh,city,37183,3,3,Raleigh,1733,12/19/2018,87000,35.804706,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.533602,8712,NC,1120 Pilton Pl,65053,2018,6,SingleFamily,1995,251999,"221,100",27604,6540152
54047,Raleigh,city,37183,5,5,Raleigh,3772,11/17/2017,704000,35.985108,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.665728,40946,NC,1608 Rock Dove Way,685563,2018,,SingleFamily,2017,757220,"221,100",27614,215486197
343871,Glenwood,neighborhood,37183,5,5,Raleigh,5550,5/23/2019,690000,35.82492,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Glenwood/r_343871/', 'forSaleByOwner': 'http://www.zillow.com/glenwood-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/glenwood-raleigh-nc/'}",-78.660893,20473,NC,3055 Granville Dr,710373,2018,12,SingleFamily,1968,1614270,"607,300",27609,6378515
54047,Raleigh,city,37183,4,5,Raleigh,5567,10/11/1999,695000,35.951732,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.648072,178596,NC,1001 Clingmans Pl,826231,2018,12,SingleFamily,1994,916356,"221,100",27614,6527718
54047,Raleigh,city,37183,6,5,Raleigh,5238,7/1/2013,719500,35.718495,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.743192,32670,NC,2209 Wood Cutter Ct,718509,2018,,SingleFamily,2013,837131,"221,100",27606,119340947
54047,Raleigh,city,37183,3,3,Raleigh,2037,,,35.840244,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.554017,5663,NC,5056 Aspen Meadow St,55000,2018,,SingleFamily,2019,328704,"221,100",27616,215491666
